timestamp,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,label,asset,protocol
2026-01-01 00:00:00+00:00,0.30471707975443135,1.249022696873495,0.22511672703840255,0.10327436220914413,-0.30978756379860756,0.9285198508026042,0.6362648914316762,-0.19663827755196503,-0.42249955247731835,0.6534029337804097,-1.0114276118671959,0.4533010330879061,0.024231597611008647,0.7695335660246497,-1.4203840517427646,0.5314702830802835,0,PLC-01,modbus
2026-01-01 00:00:01+00:00,-1.0399841062404955,0.687692185117782,-0.053342962246727924,-1.1181528281069966,0.060236172935012884,0.9613581623133276,1.5795941688675235,-0.7522027276944793,0.9695493139349181,1.0754196875828823,-0.04739745079128287,1.5891194202104135,0.586929348856534,1.4087682918165256,0.8002984518764891,-0.751267572198185,0,PLC-01,modbus
2026-01-01 00:00:02+00:00,0.7504511958064572,1.9661274713755903,0.8640436260742304,0.10078172895023148,-1.2407559440975204,0.7499129183216177,-0.6687912001471484,0.47948879322404475,-0.4326501646030613,-0.0923880998009071,-1.3463657307595698,0.29473338595829063,0.016242933363579327,-0.3432857233398056,0.5396105766543603,0.7805621769290081,0,PLC-01,modbus
2026-01-01 00:00:03+00:00,0.9405647163912139,-1.5478328327399113,0.6067331774117265,-1.1459375683400963,-1.3877535617002592,0.4401107032656179,-0.545453156528892,0.18836469186814336,0.35496995250337543,0.7480896443859137,-0.715355921485603,-2.4784824282721556,-0.1823113469648214,0.44062168101670013,-1.2181879045984108,-0.6278401663854344,0,PLC-01,modbus
2026-01-01 00:00:04+00:00,-1.9510351886538364,-0.26536010831425455,-2.9858225341099236,1.18687044890565,0.18229778233798544,0.4128263071564397,-0.20886676587261033,0.3929077717436935,-0.12540444123452998,-0.9038455403364709,-0.2441913513310854,1.9506670181733474,0.02735798989342643,-2.146590133076616,0.9971138297961786,0.6738507920650214,0,PLC-01,modbus
2026-01-01 00:00:05+00:00,-1.302179506862318,-0.46252138394282544,0.5452422044284568,2.7278307098681713,-0.7577805673149619,0.27756044955483006,0.2912159213168894,0.7050448120198358,0.044446728859096486,0.9666314574677333,-0.4218853539143755,-0.8406933632494217,-0.2869792496103841,-1.579840895493819,-0.6985421631639094,0.28655348817544757,0,PLC-01,modbus
2026-01-01 00:00:06+00:00,0.12784040316728537,-1.9736826764086015,-1.0034794095040838,0.48394105366532936,-1.4525117170069197,0.40759705542163416,0.09701776762285522,-0.1705239122982678,0.09303681061097219,0.6745779360799176,0.7269076023699246,0.1621032699428015,1.5493192818057706,0.4999834655317496,0.38731869073822367,-0.22512116783260813,0,PLC-01,modbus
2026-01-01 00:00:07+00:00,-0.3162425923435822,1.060327204779694,-1.421728741448699,-0.6349463854615437,0.9653412923140626,0.4753625836642024,0.6043079879670906,-0.16888794028147805,-0.4457067568314786,-0.800257597286557,-0.7378276174055538,0.10182821325178884,0.27024082625921153,0.6526628703372532,0.62212846065379,-0.535977651358982,0,PLC-01,modbus
2026-01-01 00:00:08+00:00,-0.016801157504288795,-0.2703965558033584,-0.18847341037356372,-2.5336583304946583,-0.6317946729270923,-1.404422165727381,-1.1251865422151421,1.482452562252055,-1.2296215128794679,0.5303626435766918,-2.4699812446369505,0.2408987161575721,-0.48646266165058716,-0.3872846779757461,-0.24487074267930842,0.1331805558279239,0,PLC-01,modbus
2026-01-01 00:00:09+00:00,-0.85304392757358,0.7396312049865622,0.41097110903001155,-1.6844641145423411,1.1498116038653579,-0.7902471459442385,0.3968536892965491,-0.9440152089091198,0.7661317455737034,1.0897212100605953,-1.68577290933153,0.048058806946454445,-1.8080261431884694,-0.6064129366555505,0.9098533346452894,0.08304741733095497,0,PLC-01,modbus
2026-01-01 00:00:10+00:00,0.8793979748628286,2.3597719343296117,-1.6407346102868243,1.554861831027136,0.02847079110942715,-1.0289216244820427,-0.742215380225654,-1.8736317482243667,1.5935467921920556,0.0786459241816492,-0.017818135501191584,0.06567631977058735,-0.19720857101177683,-0.3555677370889212,-0.1441084636286426,-1.0465641967879682,0,PLC-01,modbus
2026-01-01 00:00:11+00:00,0.7777919354289483,-0.3532436918276083,0.7045764170575515,-1.0291918432710732,0.2947588620553034,1.1071450076540088,-0.14333390205557858,0.5555387020574802,1.6592154099740235,-0.8225126288905922,-0.5868032700067569,-1.3216371813560446,-0.5768239164238894,0.19186942668942814,0.33873564845386445,0.6020734809600115,0,PLC-01,modbus
2026-01-01 00:00:12+00:00,0.06603069756121605,-0.4211529826571552,0.7633388475315999,-0.3708348816865122,-0.21149974609685293,1.6541001035836127,1.708013627256206,-0.6293500948742695,-0.5532699110679784,0.17775580506590558,-1.236671731958097,2.5869827518543587,-0.613960947538262,-2.3137260667804114,-0.27412494635087964,1.156684062507529,0,PLC-01,modbus
2026-01-01 00:00:13+00:00,1.1272412069680329,0.11866416972399602,0.046976196299497744,0.6553259745791783,-2.655162244545697,-2.169047920412175,-1.3982428087660086,-1.0773509572934485,-0.7331707579706717,0.5524507468840025,1.9584513290893593,0.6514363063683817,0.9426112987040297,0.4656187555057123,-1.8682224918953618,0.8605769984714233,0,PLC-01,modbus
2026-01-01 00:00:14+00:00,0.4675093422520456,0.9872473529834096,-0.8676236302270486,1.4822897993617925,-1.1367864910537042,1.5648146118716608,-0.27946746843937065,0.8852380170924199,-0.5542824478353274,-0.83001945061577,0.8287501213863547,0.051880729295031965,0.07973566052425837,0.03240821982423724,-0.12353462143911509,0.31503508015453024,0,PLC-01,modbus
2026-01-01 00:00:15+00:00,-0.8592924628832382,-0.5667130253101499,-0.979378004189292,-0.199586921163838,-0.12570945971872444,0.08672137353152956,-1.2746457723106248,-0.14476838375915804,-0.1758374021437915,-1.0076439388280212,-0.05842716014325442,1.8418669098004679,-1.6824452319268726,0.24742922874016707,-0.8736660928289619,-0.44993643537786865,0,PLC-01,modbus
2026-01-01 00:00:16+00:00,0.36875078408249884,-0.6309615971321306,1.0259321315802274,-0.4046668696660347,0.36472913729270456,1.012719819158702,0.15306797455177262,-1.2635640576318425,-0.05246096412630516,0.5216223418559669,0.2332972424992021,-1.0719246028891884,0.6188318467947811,-0.12372943451852514,1.3922690677472163,0.12894217691814558,0,PLC-01,modbus
2026-01-01 00:00:17+00:00,-0.9588826008289989,1.0571892702413659,-1.5112226864959049,0.07162102851068375,-1.7896740223881207,0.5064671545848963,1.0482329153900176,1.9349461190095545,-0.9979284582573041,0.823317951775014,-0.2651410110069842,0.8683896366441906,-1.5820366585769232,-1.383087015913084,-1.36417604653239,-0.1314616488805003,0,PLC-01,modbus
2026-01-01 00:00:18+00:00,0.8784503013072725,0.37863932383803556,1.0644704608191784,-0.6276378166392172,-0.05360170786046118,1.4403950535999206,0.16965511884426968,-1.6106862643973994,-1.4797358465454047,2.14975734774323,-1.2538152446952464,-0.5551659326955121,0.6933198202659886,-1.0981952236435206,1.2250187970251107,0.12430118946769347,0,PLC-01,modbus
2026-01-01 00:00:19+00:00,-0.049925910986252896,-2.0447282630048207,-0.1651991591304367,-0.5738192032929551,-1.1222640872140315,0.20974243335749618,-0.11671585333566302,-0.0866783923360997,0.04994230650739764,0.6657266223531276,1.030720286390817,0.40233285232349847,-0.47507524025116815,1.523485718454691,-0.17877174058685588,0.9364432133632975,0,PLC-01,modbus
2026-01-01 00:00:20+00:00,-0.18486236354526056,-1.2253917994691081,-0.09583449964285712,0.4118801175338736,0.23462016508965416,-1.3634544588129167,1.3284023290520521,-1.8892767748471897,-3.5304091008965424,-1.2090817009760504,0.8513300811089317,0.4244525997860564,0.08690721189565556,-0.642624802718057,0.4062021245768658,-0.1080196993241187,0,PLC-01,modbus
